wave,n,k
0.4,1.758,0.0671
0.401,1.7576,0.06634000000000001
0.402,1.7572,0.06558
0.403,1.7568,0.06482
0.404,1.7564,0.06405999999999999
0.405,1.756,0.0633
0.406,1.7556,0.06259999999999999
0.40700000000000003,1.7552,0.06189999999999998
0.40800000000000003,1.7548,0.06119999999999998
0.40900000000000003,1.7544,0.06049999999999997
0.41000000000000003,1.754,0.059799999999999964
0.41100000000000003,1.7536,0.05919999999999997
0.41200000000000003,1.7531999999999999,0.058599999999999965
0.41300000000000003,1.7528,0.05799999999999997
0.41400000000000003,1.7523999999999997,0.05739999999999997
0.41500000000000004,1.7519999999999998,0.056799999999999976
0.41600000000000004,1.7515999999999998,0.056299999999999975
0.41700000000000004,1.7511999999999999,0.055799999999999975
0.41800000000000004,1.7508,0.055299999999999974
0.41900000000000004,1.7504,0.054799999999999974
0.42000000000000004,1.75,0.05429999999999997
0.42100000000000004,1.7493999999999998,0.05383999999999998
0.42200000000000004,1.7488,0.053379999999999976
0.42300000000000004,1.7482,0.052919999999999974
0.42400000000000004,1.7475999999999998,0.05245999999999997
0.42500000000000004,1.7469999999999999,0.05199999999999997
0.42600000000000005,1.7464,0.051559999999999974
0.42700000000000005,1.7457999999999998,0.05111999999999997
0.42800000000000005,1.7451999999999999,0.050679999999999975
0.42900000000000005,1.7446,0.05023999999999997
0.43000000000000005,1.744,0.04979999999999997
0.43100000000000005,1.7433999999999998,0.049339999999999974
0.43200000000000005,1.7428,0.04887999999999997
0.43300000000000005,1.7422,0.04841999999999998
0.43400000000000005,1.7415999999999998,0.047959999999999975
0.43500000000000005,1.7409999999999999,0.04749999999999997
0.43600000000000005,1.7404,0.04701999999999997
0.43700000000000006,1.7398,0.04653999999999998
0.43800000000000006,1.7392,0.046059999999999976
0.43900000000000006,1.7386000000000001,0.045579999999999975
0.44000000000000006,1.7380000000000002,0.04509999999999997
0.44100000000000006,1.7374,0.04461999999999997
0.44200000000000006,1.7368000000000001,0.04413999999999998
0.44300000000000006,1.7362000000000002,0.04365999999999998
0.44400000000000006,1.7356,0.043179999999999975
0.44500000000000006,1.735,0.042699999999999974
0.44600000000000006,1.7344,0.04221999999999997
0.44700000000000006,1.7338,0.04173999999999998
0.44800000000000006,1.7332,0.04125999999999998
0.44900000000000007,1.7326,0.040779999999999976
0.45000000000000007,1.732,0.040299999999999975
0.45100000000000007,1.7316,0.03985999999999998
0.45200000000000007,1.7311999999999999,0.039419999999999976
0.45300000000000007,1.7308,0.03897999999999998
0.45400000000000007,1.7304,0.03853999999999998
0.45500000000000007,1.73,0.03809999999999998
0.45600000000000007,1.7293999999999998,0.03767999999999998
0.4570000000000001,1.7288,0.037259999999999974
0.4580000000000001,1.7282,0.03683999999999998
0.4590000000000001,1.7275999999999998,0.03641999999999997
0.4600000000000001,1.7269999999999999,0.03599999999999997
0.4610000000000001,1.7266,0.03545999999999997
0.4620000000000001,1.7262,0.03491999999999997
0.4630000000000001,1.7258,0.03437999999999997
0.4640000000000001,1.7254,0.033839999999999974
0.4650000000000001,1.725,0.03329999999999998
0.4660000000000001,1.7244,0.03295999999999998
0.4670000000000001,1.7238,0.032619999999999975
0.4680000000000001,1.7232,0.032279999999999975
0.4690000000000001,1.7226,0.03193999999999997
0.4700000000000001,1.722,0.03159999999999997
0.4710000000000001,1.7216,0.03127999999999997
0.4720000000000001,1.7211999999999998,0.030959999999999967
0.4730000000000001,1.7207999999999999,0.030639999999999966
0.4740000000000001,1.7204,0.030319999999999965
0.4750000000000001,1.72,0.029999999999999964
0.4760000000000001,1.7198,0.029699999999999966
0.4770000000000001,1.7196,0.029399999999999968
0.4780000000000001,1.7194,0.029099999999999966
0.4790000000000001,1.7192,0.028799999999999968
0.4800000000000001,1.719,0.028499999999999966
0.4810000000000001,1.7186,0.028179999999999965
0.4820000000000001,1.7182,0.027859999999999965
0.4830000000000001,1.7178,0.027539999999999964
0.4840000000000001,1.7173999999999998,0.027219999999999966
0.4850000000000001,1.7169999999999999,0.026899999999999962
0.4860000000000001,1.7166,0.026559999999999962
0.4870000000000001,1.7162,0.026219999999999962
0.4880000000000001,1.7158,0.025879999999999962
0.4890000000000001,1.7154,0.025539999999999962
0.4900000000000001,1.715,0.02519999999999996
0.4910000000000001,1.7148,0.02483999999999996
0.4920000000000001,1.7146,0.02447999999999996
