wave,r
0.4,1.07218
0.401,1.07218
0.402,1.07218
0.403,1.07218
0.404,1.07218
0.405,1.07218
0.406,1.07218
0.40700000000000003,1.07218
0.40800000000000003,1.07218
0.40900000000000003,1.07218
0.41000000000000003,1.07218
0.41100000000000003,1.07218
0.41200000000000003,1.07218
0.41300000000000003,1.07218
0.41400000000000003,1.07218
0.41500000000000004,1.07218
0.41600000000000004,1.07218
0.41700000000000004,1.07218
0.41800000000000004,1.07218
0.41900000000000004,1.07218
0.42000000000000004,1.07218
0.42100000000000004,1.07218
0.42200000000000004,1.07218
0.42300000000000004,1.07218
0.42400000000000004,1.07218
0.42500000000000004,1.07218
0.42600000000000005,1.07218
0.42700000000000005,1.07218
0.42800000000000005,1.07218
0.42900000000000005,1.07218
0.43000000000000005,1.07218
0.43100000000000005,1.07218
0.43200000000000005,1.07218
0.43300000000000005,1.07218
0.43400000000000005,1.07218
0.43500000000000005,1.07218
0.43600000000000005,1.07218
0.43700000000000006,1.0723352615384614
0.43800000000000006,1.072513723076923
0.43900000000000006,1.0726921846153845
0.44000000000000006,1.0728706461538462
0.44100000000000006,1.0730491076923077
0.44200000000000006,1.0732275692307691
0.44300000000000006,1.0736332718894008
0.44400000000000006,1.0744258986175115
0.44500000000000006,1.0752185253456221
0.44600000000000006,1.0760111520737328
0.44700000000000006,1.0768037788018434
0.44800000000000006,1.077596405529954
0.44900000000000007,1.0783890322580645
0.45000000000000007,1.079270030769231
0.45100000000000007,1.0801654153846154
0.45200000000000007,1.0810608000000002
0.45300000000000007,1.081956184615385
0.45400000000000007,1.0828515692307694
0.45500000000000007,1.0837469538461542
0.45600000000000007,1.0845406451612905
0.4570000000000001,1.0851535483870969
0.4580000000000001,1.0857664516129035
0.4590000000000001,1.08637935483871
0.4600000000000001,1.0869922580645164
0.4610000000000001,1.0876051612903228
0.4620000000000001,1.0882180645161292
0.4630000000000001,1.088459076923077
0.4640000000000001,1.0886344615384616
0.4650000000000001,1.0888098461538462
0.4660000000000001,1.088985230769231
0.4670000000000001,1.0891606153846154
0.4680000000000001,1.089336
0.4690000000000001,1.0896612903225806
0.4700000000000001,1.0902649769585253
0.4710000000000001,1.0908686635944702
0.4720000000000001,1.091472350230415
0.4730000000000001,1.0920760368663596
0.4740000000000001,1.0926797235023042
0.4750000000000001,1.093283410138249
0.4760000000000001,1.0937967741935484
0.4770000000000001,1.0942929339477727
0.4780000000000001,1.094789093701997
0.4790000000000001,1.0952852534562214
0.4800000000000001,1.0957814132104455
0.4810000000000001,1.0962775729646699
0.4820000000000001,1.0966460461538463
0.4830000000000001,1.096755276923077
0.4840000000000001,1.0968645076923078
0.4850000000000001,1.0969737384615386
0.4860000000000001,1.0970829692307693
0.4870000000000001,1.0971922
0.4880000000000001,1.0973014307692308
0.4890000000000001,1.0985885867895548
0.4900000000000001,1.100117004608295
0.4910000000000001,1.1016454224270356
0.4920000000000001,1.1031738402457758
0.4930000000000001,1.1047022580645163
0.4940000000000001,1.1062306758832567
0.4950000000000001,1.1074440092165898
0.4960000000000001,1.1079877880184332
