wave,r
0.4,1.00603
0.401,1.00603
0.402,1.00603
0.403,1.00603
0.404,1.00603
0.405,1.00603
0.406,1.00603
0.40700000000000003,1.00603
0.40800000000000003,1.00603
0.40900000000000003,1.00603
0.41000000000000003,1.00603
0.41100000000000003,1.00603
0.41200000000000003,1.00603
0.41300000000000003,1.00603
0.41400000000000003,1.00603
0.41500000000000004,1.00603
0.41600000000000004,1.00603
0.41700000000000004,1.00603
0.41800000000000004,1.00603
0.41900000000000004,1.00603
0.42000000000000004,1.00603
0.42100000000000004,1.00603
0.42200000000000004,1.00603
0.42300000000000004,1.00603
0.42400000000000004,1.00603
0.42500000000000004,1.00603
0.42600000000000005,1.00603
0.42700000000000005,1.00603
0.42800000000000005,1.00603
0.42900000000000005,1.00603
0.43000000000000005,1.00603
0.43100000000000005,1.00603
0.43200000000000005,1.00603
0.43300000000000005,1.00603
0.43400000000000005,1.00603
0.43500000000000005,1.00603
0.43600000000000005,1.00603
0.43700000000000006,1.0061692
0.43800000000000006,1.0063292
0.43900000000000006,1.0064892
0.44000000000000006,1.0066492
0.44100000000000006,1.0068092000000002
0.44200000000000006,1.0069692000000001
0.44300000000000006,1.0069642857142858
0.44400000000000006,1.0066785714285715
0.44500000000000006,1.006392857142857
0.44600000000000006,1.0061071428571429
0.44700000000000006,1.0058214285714286
0.44800000000000006,1.0055357142857142
0.44900000000000007,1.00525
0.45000000000000007,1.0052735076923076
0.45100000000000007,1.0053473538461537
0.45200000000000007,1.0054212
0.45300000000000007,1.005495046153846
0.45400000000000007,1.0055688923076922
0.45500000000000007,1.0056427384615385
0.45600000000000007,1.0055246543778802
0.4570000000000001,1.0050653609831028
0.4580000000000001,1.0046060675883255
0.4590000000000001,1.0041467741935484
0.4600000000000001,1.003687480798771
0.4610000000000001,1.0032281874039937
0.4620000000000001,1.0027688940092165
0.4630000000000001,1.002879153846154
0.4640000000000001,1.003089923076923
0.4650000000000001,1.0033006923076924
0.4660000000000001,1.0035114615384615
0.4670000000000001,1.0037222307692308
0.4680000000000001,1.003933
0.4690000000000001,1.0040420430107526
0.4700000000000001,1.0039621658986175
0.4710000000000001,1.0038822887864822
0.4720000000000001,1.0038024116743471
0.4730000000000001,1.003722534562212
0.4740000000000001,1.0036426574500767
0.4750000000000001,1.0035627803379417
0.4760000000000001,1.0034106451612903
0.4770000000000001,1.0032447465437788
0.4780000000000001,1.0030788479262671
0.4790000000000001,1.0029129493087556
0.4800000000000001,1.0027470506912441
0.4810000000000001,1.0025811520737327
0.4820000000000001,1.0025634153846155
0.4830000000000001,1.0028464923076923
0.4840000000000001,1.0031295692307693
0.4850000000000001,1.0034126461538462
0.4860000000000001,1.0036957230769232
0.4870000000000001,1.0039788
0.4880000000000001,1.004261876923077
0.4890000000000001,1.004070307219662
0.4900000000000001,1.003781520737327
0.4910000000000001,1.0034927342549922
0.4920000000000001,1.0032039477726573
0.4930000000000001,1.0029151612903224
0.4940000000000001,1.0026263748079876
0.4950000000000001,1.0024727649769585
0.4960000000000001,1.002606405529954
0.4970000000000001,1.0027400460829494
0.4980000000000001,1.0028736866359447
0.4990000000000001,1.0030073271889401
0.5000000000000001,1.0031409677419356
0.5010000000000001,1.0032746082949309
0.5020000000000001,1.0031693548387097
0.5030000000000001,1.003008064516129
0.5040000000000001,1.0028467741935485
0.5050000000000001,1.0026854838709678
0.5060000000000001,1.002524193548387
0.5070000000000001,1.0023629032258066
0.5080000000000001,1.0022297235023043
0.5090000000000001,1.0021621351766514
0.5100000000000001,1.0020945468509985
0.5110000000000001,1.0020269585253456
0.5120000000000001,1.001959370199693
0.5130000000000001,1.00189178187404
0.5140000000000001,1.0018241935483871
0.5150000000000001,1.0016704454685101
0.5160000000000001,1.0014937941628266
0.5170000000000001,1.001317142857143
0.5180000000000001,1.0011404915514595
0.5190000000000001,1.000963840245776
0.5200000000000001,1.0007871889400923
0.5210000000000001,1.0006612903225807
0.5220000000000001,1.0006658986175117
0.5230000000000001,1.0006705069124424
