wave,r
0.4,0.7183796082558349
0.401,0.7264726431312378
0.402,0.7347857668687626
0.403,0.7439270600000005
0.404,0.7534148351222488
0.405,0.76269966
0.406,0.7724759901441975
0.40700000000000003,0.7814904098558029
0.40800000000000003,0.790160338627028
0.40900000000000003,0.8000230413729725
0.41000000000000003,0.8087732800000005
0.41100000000000003,0.8170170575622244
0.41200000000000003,0.82494402
0.41300000000000003,0.8316215379098212
0.41400000000000003,0.8384125200000003
0.41500000000000004,0.8443490104372914
0.41600000000000004,0.848392739562709
0.41700000000000004,0.85233915
0.41800000000000004,0.8559159242322579
0.41900000000000004,0.8590362700000002
0.42000000000000004,0.8617226125088749
0.42100000000000004,0.8639735000000001
0.42200000000000004,0.8659054769977601
0.42300000000000004,0.86760525300224
0.42400000000000004,0.8691325952470952
0.42500000000000004,0.870657304752905
0.42600000000000005,0.8722504400000001
0.42700000000000005,0.8737483104271958
0.42800000000000005,0.8747910300000001
0.42900000000000005,0.8758838313138737
0.43000000000000005,0.8770152186861264
0.43100000000000005,0.8778110766630668
0.43200000000000005,0.8784773833369334
0.43300000000000005,0.8792992200000002
0.43400000000000005,0.8804202816668834
0.43500000000000005,0.88158697
0.43600000000000005,0.8824819385173297
0.43700000000000006,0.8833336714826704
0.43800000000000006,0.8843759388642228
0.43900000000000006,0.8852623611357773
0.44000000000000006,0.88597262
0.44100000000000006,0.8866112136140639
0.44200000000000006,0.88737339
0.44300000000000006,0.8881761460628788
0.44400000000000006,0.8887824339371212
0.44500000000000006,0.8891205227816443
0.44600000000000006,0.8893986872183557
0.44700000000000006,0.88958901
0.44800000000000006,0.889859907291027
0.44900000000000007,0.89023602
0.45000000000000007,0.890374720349893
0.45100000000000007,0.890409709650107
0.45200000000000007,0.8904199596656067
0.45300000000000007,0.8903865203343932
0.45400000000000007,0.89016753
0.45500000000000007,0.8899307823674764
0.45600000000000007,0.88974261
0.4570000000000001,0.8895329197706022
0.4580000000000001,0.88950998
