wave,r
0.4,0.7485112477363453
0.401,0.7493382151324974
0.402,0.7498514648675026
0.403,0.7514063100000001
0.404,0.752896355099549
0.405,0.75306952
0.406,0.7543767770808585
0.40700000000000003,0.7550848629191417
0.40800000000000003,0.7555655407396853
0.40900000000000003,0.7576395092603148
0.41000000000000003,0.7585960000000002
0.41100000000000003,0.7597037489225107
0.41200000000000003,0.76120615
0.41300000000000003,0.7614138870569296
0.41400000000000003,0.7631195800000001
0.41500000000000004,0.7650042234128318
0.41600000000000004,0.7653455065871683
0.41700000000000004,0.76650381
0.41800000000000004,0.7678367366707334
0.41900000000000004,0.7692483700000001
0.42000000000000004,0.7708193213461866
0.42100000000000004,0.77195394
0.42200000000000004,0.7733159248990021
0.42300000000000004,0.774805825100998
0.42400000000000004,0.7754886849873003
0.42500000000000004,0.7769874150126999
0.42600000000000005,0.7784369000000001
0.42700000000000005,0.7791989571505286
0.42800000000000005,0.7809140100000002
0.42900000000000005,0.7820051375321494
0.43000000000000005,0.7827583524678506
0.43100000000000005,0.784304330257795
0.43200000000000005,0.7853301097422052
0.43300000000000005,0.7864422800000002
0.43400000000000005,0.787739639202308
0.43500000000000005,0.7886598700000002
0.43600000000000005,0.7899027616112678
0.43700000000000006,0.7910638883887323
0.43800000000000006,0.7918788917943641
0.43900000000000006,0.7930583282056359
0.44000000000000006,0.7940805000000001
0.44100000000000006,0.7950555002499975
0.44200000000000006,0.79624552
0.44300000000000006,0.7970044090108198
0.44400000000000006,0.7979054909891803
0.44500000000000006,0.79903334799944
0.44600000000000006,0.7998332920005601
0.44700000000000006,0.8009352100000001
0.44800000000000006,0.801995269399406
0.44900000000000007,0.8027634600000001
0.45000000000000007,0.8037805085942281
0.45100000000000007,0.804639931405772
0.45200000000000007,0.8055157814336713
0.45300000000000007,0.8066591485663288
0.45400000000000007,0.8073296500000001
0.45500000000000007,0.8081781815146849
0.45600000000000007,0.80928946
0.4570000000000001,0.8099645495092049
0.4580000000000001,0.8109154700000001
0.4590000000000001,0.8118489473580528
0.4600000000000001,0.8125847526419472
0.4610000000000001,0.81366676
0.4620000000000001,0.8143444032235678
0.4630000000000001,0.8149297200000001
0.4640000000000001,0.81608653600154
0.4650000000000001,0.81668669
0.4660000000000001,0.8173607095336095
0.4670000000000001,0.8183140704663908
0.4680000000000001,0.8190437708954822
0.4690000000000001,0.8201333191045179
0.4700000000000001,0.82099158
0.4710000000000001,0.8213029592184079
0.4720000000000001,0.8222248
0.4730000000000001,0.8229522167167657
0.4740000000000001,0.8236238932832344
0.4750000000000001,0.8247436350853983
0.4760000000000001,0.8252521749146018
0.4770000000000001,0.8258806500000001
0.4780000000000001,0.8268865963973361
0.4790000000000001,0.8275263300000001
0.4800000000000001,0.8283215273913522
0.4810000000000001,0.829060662608648
0.4820000000000001,0.8295829982521351
0.4830000000000001,0.8304082117478652
0.4840000000000001,0.8310433000000002
0.4850000000000001,0.8315897545354547
0.4860000000000001,0.8324708900000001
0.4870000000000001,0.8330093662631748
0.4880000000000001,0.8336356837368254
0.4890000000000001,0.8344883353553929
0.4900000000000001,0.8350238746446073
0.4910000000000001,0.8357376500000001
0.4920000000000001,0.8364570628058721
0.4930000000000001,0.8369667500000001
0.4940000000000001,0.8377337553893462
0.4950000000000001,0.83827269
0.4960000000000001,0.8387258693006141
0.4970000000000001,0.8396559306993862
0.4980000000000001,0.8401822400000001
0.4990000000000001,0.8407334644877552
0.5000000000000001,0.84154487
0.5010000000000001,0.8420421564869299
0.5020000000000001,0.8426908496721165
0.5030000000000001,0.8433465868852559
0.5040000000000001,0.8437389060768608
0.5050000000000001,0.8443570700000002
0.5060000000000001,0.8448982298343084
0.5070000000000001,0.8453899452485376
0.5080000000000001,0.846180124196242
0.5090000000000001,0.8467416800000002
0.5100000000000001,0.8472769964617647
0.5110000000000001,0.8479231675194993
0.5120000000000001,0.8482991424805009
0.5130000000000001,0.8489010239811399
0.5140000000000001,0.84959453
0.5150000000000001,0.8499713561704235
0.5160000000000001,0.8505883945780712
0.5170000000000001,0.851074330281286
0.5180000000000001,0.8514198065452655
0.5190000000000001,0.8521443049913501
0.5200000000000001,0.8526434391071447
0.5210000000000001,0.8530987963392831
0.5220000000000001,0.8537559434284687
0.5230000000000001,0.8541977400000001
0.5240000000000001,0.8547785962263623
0.5250000000000001,0.8554012255321787
0.5260000000000001,0.8556778344678213
0.5270000000000001,0.8561508652696528
0.5280000000000001,0.85665804
0.5290000000000001,0.8570955512665127
0.5300000000000001,0.8576588751342434
0.5310000000000001,0.8581633499105046
0.5320000000000001,0.8586271953615536
0.5330000000000001,0.8591134038540387
0.5340000000000001,0.8594988097389132
0.5350000000000001,0.8599857553916305
0.5360000000000001,0.8605515343421869
0.5370000000000001,0.8609510700000002
0.5380000000000001,0.861480184597992
0.5390000000000001,0.8619399790904455
0.5400000000000001,0.862242993939703
0.5410000000000001,0.8627967744621448
0.5420000000000001,0.86323059
0.5430000000000001,0.8635884606496675
0.5440000000000002,0.8641209440254989
0.5450000000000002,0.8644988424421245
0.5460000000000002,0.8649654400000001
0.5470000000000002,0.8655182127436274
0.5480000000000002,0.8657925795186193
0.5490000000000002,0.8662685104813808
0.5500000000000002,0.8667626950581506
0.5510000000000002,0.86701685
0.5520000000000002,0.8674642439643794
0.5530000000000002,0.8678606799970002
0.5540000000000002,0.8681939133353332
0.5550000000000002,0.868665215286953
0.5560000000000002,0.8690505038940389
0.5570000000000002,0.8694399085469727
0.5580000000000002,0.869867257179541
0.5590000000000002,0.8701699339465395
0.5600000000000002,0.87056655
0.5610000000000002,0.8709952230214302
0.5620000000000002,0.8712973682370706
0.5630000000000002,0.8717092217629295
0.5640000000000002,0.8720774663175632
0.5650000000000002,0.8723822200000001
0.5660000000000002,0.8727896857530576
0.5670000000000002,0.8730773384397781
0.5680000000000002,0.8733586643734814
0.5690000000000002,0.873749846088161
0.5700000000000002,0.874033573196032
0.5710000000000002,0.8743531772452379
0.5720000000000002,0.8747154391321434
0.5730000000000002,0.8750266968874377
0.5740000000000002,0.8754038800000001
0.5750000000000002,0.8756983920426205
0.5760000000000002,0.875902657602896
0.5770000000000002,0.8762828023971042
0.5780000000000002,0.8765420274077741
0.5790000000000002,0.8767893300000001
0.5800000000000002,0.8772193854132542
0.5810000000000002,0.8774900492764361
0.5820000000000002,0.8777992638157093
0.5830000000000002,0.8781752000000002
0.5840000000000002,0.8784485540620407
0.5850000000000002,0.8788547570758463
0.5860000000000002,0.8792085493862308
0.5870000000000002,0.8793806382791657
0.5880000000000002,0.87966967
0.5890000000000002,0.879870301645033
0.5900000000000002,0.8800348092407381
0.5910000000000002,0.8803428338395081
0.5920000000000002,0.8805668377599776
0.5930000000000002,0.8808335134082341
0.5940000000000002,0.881174334962352
0.5950000000000002,0.8814224525564722
0.5960000000000002,0.8817360337283374
0.5970000000000002,0.88203776
0.5980000000000002,0.8822449432223323
0.5990000000000002,0.8825671749208032
0.6000000000000002,0.8828132150791969
0.6010000000000002,0.8830008481236812
0.6020000000000002,0.88333941
0.6030000000000002,0.8835788427275546
0.6040000000000002,0.8838516002060898
0.6050000000000002,0.8841918031959403
0.6060000000000002,0.884311678801288
0.6070000000000002,0.8845083726000261
0.6080000000000002,0.8847683729836509
0.6090000000000002,0.8849175555245238
0.6100000000000002,0.8851250979245585
0.6110000000000002,0.88532007
0.6120000000000002,0.8854723616576166
0.6130000000000002,0.8856381229526818
0.6140000000000002,0.8857857570473181
0.6150000000000002,0.8859514583429835
0.6160000000000002,0.88614291
0.6170000000000002,0.8862679037146372
0.6180000000000002,0.8864536361025949
0.6190000000000002,0.8866570559316035
0.6200000000000002,0.8867389000000001
0.6210000000000002,0.8869615223746238
0.6220000000000002,0.8871989838670067
0.6230000000000002,0.88739233419949
0.6240000000000002,0.8877106868164364
0.6250000000000002,0.8879661000000001
0.6260000000000002,0.8882443340203805
0.6270000000000002,0.8886463660167991
0.6280000000000002,0.8888469259888007
0.6290000000000002,0.8890620478487786
0.6300000000000002,0.88933408
0.6310000000000002,0.889481195161342
0.6320000000000002,0.8897392622579872
0.6330000000000002,0.8900083246187462
0.6340000000000002,0.8902144400000002
0.6350000000000002,0.8905169416009161
0.6360000000000002,0.8906770318537258
0.6370000000000002,0.8907697181462741
0.6380000000000002,0.8910279274178743
0.6390000000000002,0.89115924
0.6400000000000002,0.8913014517524351
0.6410000000000002,0.8914766915431228
0.6420000000000002,0.8915281289712514
0.6430000000000002,0.8917055682255822
0.6440000000000002,0.891922531201712
0.6450000000000002,0.8920427037334133
0.6460000000000002,0.89222937439988
0.6470000000000002,0.8923507887858757
0.6480000000000002,0.89244306
0.6490000000000002,0.8926560910091101
0.6500000000000002,0.8927570022147114
0.6510000000000002,0.8928677377852886
0.6520000000000002,0.8930507281700818
0.6530000000000002,0.89313072
0.6540000000000002,0.893252852795428
0.6550000000000002,0.8933926223422829
0.6560000000000002,0.8934706984384782
0.6570000000000003,0.8935869888370884
0.6580000000000003,0.8936802708405085
0.6590000000000003,0.8937643231672416
0.6600000000000003,0.8939226852491376
0.6610000000000003,0.8940457087697754
0.6620000000000003,0.89412928
0.6630000000000003,0.8941745799414988
0.6640000000000003,0.8941687321940903
0.6650000000000003,0.8942418685372732
0.6660000000000003,0.8943413490051901
0.6670000000000003,0.89435434
0.6680000000000003,0.8945010324830759
0.6690000000000003,0.8946251862753862
0.6700000000000003,0.8946616592705927
0.6710000000000003,0.89473587
0.6720000000000003,0.8947394503225032
0.6730000000000003,0.8947717025318986
0.6740000000000003,0.8948982974681013
0.6750000000000003,0.8949248197347973
