wave,r
0.4,0.033192325577408456
0.401,0.032926801322753545
0.402,0.032859076677246454
0.403,0.032658997999999995
0.404,0.032499970590274097
0.405,0.032494374
0.406,0.032038499738275224
0.40700000000000003,0.03181232726172477
0.40800000000000003,0.03215951124129521
0.40900000000000003,0.032883640758704834
0.41000000000000003,0.03362215300000003
0.41100000000000003,0.03424938872764273
0.41200000000000003,0.035027679
0.41300000000000003,0.03647094627044737
0.41400000000000003,0.03799799100000009
0.41500000000000004,0.03962012393442141
0.41600000000000004,0.0415135660655788
0.41700000000000004,0.043690052
0.41800000000000004,0.04609907990972105
0.41900000000000004,0.04858927400000014
0.42000000000000004,0.05104694133877674
0.42100000000000004,0.053680819000000005
0.42200000000000004,0.05643765365425705
0.42300000000000004,0.059203079345743266
0.42400000000000004,0.06185699604976913
0.42500000000000004,0.06446197295023116
0.42600000000000005,0.06703397600000013
0.42700000000000005,0.06946238678587224
0.42800000000000005,0.07154097400000012
0.42900000000000005,0.07359076057227866
0.43000000000000005,0.07554798842772156
0.43100000000000005,0.07724648186785273
0.43200000000000005,0.07893326713214746
0.43300000000000005,0.08042142500000007
0.43400000000000005,0.08168539115929847
0.43500000000000005,0.08290132100000007
0.43600000000000005,0.08409363520998586
0.43700000000000006,0.08531463379001426
0.43800000000000006,0.08656462704034926
0.43900000000000006,0.08776866195965088
0.44000000000000006,0.08894012100000007
0.44100000000000006,0.09018154658574422
0.44200000000000006,0.09156229300000007
0.44300000000000006,0.09292909466490677
0.44400000000000006,0.09439558533509339
0.44500000000000006,0.09597744199563017
0.44600000000000006,0.09757700500437001
0.44700000000000006,0.09918144300000009
0.44800000000000006,0.10082118360259407
0.44900000000000007,0.1025184400000001
0.45000000000000007,0.10421076606367881
0.45100000000000007,0.10581713393632138
0.45200000000000007,0.1074397070347594
0.45300000000000007,0.1091431829652408
0.45400000000000007,0.11066031000000016
0.45500000000000007,0.1121724548785513
0.45600000000000007,0.1137882300000001
0.4570000000000001,0.11549107730472705
0.4580000000000001,0.1172215500000002
0.4590000000000001,0.11903662972890552
0.4600000000000001,0.1210095202710947
0.4610000000000001,0.12314271000000013
0.4620000000000001,0.12533903803671978
0.4630000000000001,0.12765458000000027
0.4640000000000001,0.13018960683983188
0.4650000000000001,0.13287359000000018
0.4660000000000001,0.13567479057328885
0.4670000000000001,0.13873211942671165
0.4680000000000001,0.14233166186626312
0.4690000000000001,0.14651828813373757
0.4700000000000001,0.15137796000000062
0.4710000000000001,0.1569359518958817
0.4720000000000001,0.16312554000000037
0.4730000000000001,0.1697920496823071
0.4740000000000001,0.17676028031769409
0.4750000000000001,0.18387454182786422
0.4760000000000001,0.1910573281721374
0.4770000000000001,0.19819719000000038
0.4780000000000001,0.2052290092633081
0.4790000000000001,0.21215534000000075
0.4800000000000001,0.21900281733795396
0.4810000000000001,0.22573661266204753
0.4820000000000001,0.23235765539679276
0.4830000000000001,0.2388973346032087
0.4840000000000001,0.24521394000000069
0.4850000000000001,0.25137561838321687
0.4860000000000001,0.2574957000000007
0.4870000000000001,0.2634433482507356
0.4880000000000001,0.2692684217492657
0.4890000000000001,0.2749518448202041
0.4900000000000001,0.28043386517979707
0.4910000000000001,0.28582421000000063
0.4920000000000001,0.2910788974531261
0.4930000000000001,0.29616573000000057
0.4940000000000001,0.3011383580421201
0.4950000000000001,0.3059425700000005
0.4960000000000001,0.31063045613157786
0.4970000000000001,0.31524361386842314
0.4980000000000001,0.31962314000000047
0.4990000000000001,0.32390572717412874
0.5000000000000001,0.32812890000000045
0.5010000000000001,0.3321663487458756
0.5020000000000001,0.33604093191420487
0.5030000000000001,0.33977140539053097
0.5040000000000001,0.34336295408454104
0.5050000000000001,0.3467775000000004
0.5060000000000001,0.35003373224968787
0.5070000000000001,0.35314621662546897
0.5080000000000001,0.3561435900526009
0.5090000000000001,0.3590680100000003
0.5100000000000001,0.36187898728487333
0.5110000000000001,0.36460747504099866
0.5120000000000001,0.367359524959002
0.5130000000000001,0.3700176234190346
0.5140000000000001,0.3726213600000003
0.5150000000000001,0.3752166249940002
0.5160000000000001,0.3777160221601924
0.5170000000000001,0.3801213618932056
0.5180000000000001,0.3825109061045615
0.5190000000000001,0.3849814440284407
0.5200000000000001,0.38738428673546343
0.5210000000000001,0.3897210598968056
0.5220000000000001,0.39203262688433804
0.5230000000000001,0.3943834600000003
0.5240000000000001,0.3967635237759382
0.5250000000000001,0.3991411168361268
0.5260000000000001,0.40148292316387374
0.5270000000000001,0.40381339669526733
0.5280000000000001,0.4061459000000003
0.5290000000000001,0.40848387665546676
0.5300000000000001,0.41081665045177773
0.5310000000000001,0.4131650430321487
0.5320000000000001,0.4155277663727641
0.5330000000000001,0.41788061323773273
0.5340000000000001,0.4202043873554325
0.5350000000000001,0.4225721589668521
0.5360000000000001,0.4249866958546175
0.5370000000000001,0.42739391000000027
0.5380000000000001,0.42976605380027644
0.5390000000000001,0.4321460816937157
0.5400000000000001,0.4345358722041901
0.5410000000000001,0.4368777965807662
0.5420000000000001,0.4392247500000003
0.5430000000000001,0.4415513156345185
0.5440000000000002,0.443833041548223
0.5450000000000002,0.4461061845371456
0.5460000000000002,0.44835085000000025
0.5470000000000002,0.4505756122107225
0.5480000000000002,0.4527966837122517
0.5490000000000002,0.4549822962877487
0.5500000000000002,0.45714366838628423
0.5510000000000002,0.4592987300000002
0.5520000000000002,0.4614439807193147
0.5530000000000002,0.4635159109680519
0.5540000000000002,0.46554817935463255
0.5550000000000002,0.46759555952619564
0.5560000000000002,0.46956984917919214
0.5570000000000002,0.47148776763071887
0.5580000000000002,0.47336930355392265
0.5590000000000002,0.47522678285042874
0.5600000000000002,0.4770428200000002
0.5610000000000002,0.4788230274508748
0.5620000000000002,0.4805681139864409
0.5630000000000002,0.48226743601355965
0.5640000000000002,0.48394761319823226
0.5650000000000002,0.4855917400000003
