wave	n	k
270	1.721	1.54E-01
275	1.729	1.46E-01
280	1.733	1.37E-01
285	1.735	1.28E-01
290	1.736	1.20E-01
295	1.735	1.12E-01
300	1.734	1.06E-01
305	1.733	9.96E-02
310	1.732	9.29E-02
315	1.731	8.65E-02
320	1.729	8.06E-02
325	1.727	7.49E-02
330	1.725	6.97E-02
335	1.723	6.48E-02
340	1.721	6.04E-02
345	1.718	5.63E-02
350	1.716	5.23E-02
355	1.713	4.86E-02
360	1.711	4.50E-02
365	1.708	4.14E-02
370	1.705	3.80E-02
375	1.703	3.49E-02
380	1.700	3.20E-02
385	1.697	2.92E-02
390	1.695	2.66E-02
395	1.692	2.43E-02
400	1.690	2.23E-02
405	1.688	2.05E-02
410	1.685	1.89E-02
415	1.683	1.74E-02
420	1.681	1.60E-02
425	1.679	1.48E-02
430	1.676	1.37E-02
435	1.674	1.27E-02
440	1.673	1.18E-02
445	1.671	1.11E-02
450	1.669	1.03E-02
455	1.667	9.57E-03
460	1.666	8.89E-03
465	1.664	8.24E-03
470	1.663	7.52E-03
475	1.661	6.83E-03
480	1.660	6.16E-03
485	1.658	5.50E-03
490	1.656	4.85E-03
495	1.655	4.23E-03
500	1.653	3.65E-03
505	1.652	3.19E-03
510	1.650	2.86E-03
515	1.649	2.66E-03
520	1.648	2.57E-03
525	1.647	2.61E-03
530	1.646	2.71E-03
535	1.645	2.80E-03
540	1.644	2.88E-03
545	1.644	2.95E-03
550	1.643	3.03E-03
555	1.642	3.10E-03
560	1.642	3.18E-03
565	1.641	3.24E-03
570	1.641	3.31E-03
575	1.640	3.37E-03
580	1.640	3.36E-03
585	1.639	3.29E-03
590	1.638	3.14E-03
595	1.638	2.95E-03
600	1.638	2.81E-03
605	1.638	2.66E-03
610	1.638	2.52E-03
615	1.639	2.45E-03
620	1.639	2.30E-03
625	1.638	2.08E-03
630	1.637	1.93E-03
635	1.637	1.75E-03
640	1.636	1.58E-03
645	1.636	1.44E-03
650	1.635	1.32E-03
655	1.635	1.32E-03
660	1.635	1.64E-03
665	1.634	1.99E-03
670	1.634	2.07E-03
675	1.634	2.08E-03
680	1.633	2.10E-03
685	1.632	2.16E-03
690	1.630	2.21E-03
695	1.629	2.43E-03
700	1.628	2.62E-03
705	1.628	2.67E-03
710	1.628	2.72E-03
715	1.627	2.75E-03
720	1.627	2.77E-03
725	1.627	2.79E-03
730	1.627	2.72E-03
735	1.626	2.37E-03
740	1.626	2.04E-03
745	1.626	2.03E-03
750	1.625	1.96E-03
755	1.625	1.91E-03
760	1.624	1.80E-03
765	1.624	1.64E-03
770	1.625	1.40E-03
775	1.625	1.27E-03
780	1.624	1.22E-03
785	1.624	1.22E-03
790	1.624	1.25E-03
795	1.624	1.30E-03
800	1.623	1.35E-03
805	1.623	1.40E-03
810	1.623	1.46E-03
815	1.623	1.51E-03
820	1.622	1.57E-03
825	1.622	1.67E-03
830	1.622	1.76E-03
835	1.622	1.85E-03
840	1.622	1.93E-03
845	1.622	2.04E-03
850	1.622	2.19E-03
855	1.622	2.36E-03
860	1.622	2.54E-03
865	1.621	2.70E-03
870	1.621	2.87E-03
875	1.621	3.02E-03
880	1.621	3.17E-03
885	1.621	3.31E-03
890	1.620	3.44E-03
895	1.620	3.56E-03
900	1.620	3.67E-03
905	1.620	3.77E-03
910	1.620	3.88E-03
915	1.620	3.97E-03
920	1.619	4.03E-03
925	1.619	4.03E-03
930	1.619	3.98E-03
935	1.619	3.92E-03
940	1.619	3.84E-03
945	1.619	3.77E-03
950	1.619	3.68E-03
955	1.619	3.58E-03
960	1.619	3.44E-03
965	1.619	3.32E-03
970	1.619	3.19E-03
975	1.619	3.04E-03
980	1.619	2.86E-03
985	1.619	2.66E-03
990	1.619	2.43E-03
995	1.619	2.19E-03
1000	1.620	2.30E-03
1005	1.621	2.49E-03
1010	1.622	2.31E-03
1015	1.622	2.17E-03
1020	1.623	2.00E-03
1025	1.623	1.84E-03
1030	1.623	1.73E-03
1035	1.622	1.65E-03
1040	1.622	1.74E-03
1045	1.622	1.65E-03
1050	1.621	1.60E-03
1055	1.621	1.63E-03
1060	1.621	1.72E-03
1065	1.621	1.80E-03
1070	1.620	1.86E-03
1075	1.619	1.59E-03
1080	1.618	1.17E-03
1085	1.617	1.12E-03
1090	1.616	1.09E-03
1095	1.615	1.06E-03
1100	1.615	1.05E-03
1105	1.615	1.01E-03
1110	1.615	1.04E-03
1115	1.615	9.10E-04
1120	1.615	8.97E-04
1125	1.615	9.17E-04
1130	1.615	8.37E-04
1135	1.615	7.02E-04
1140	1.615	6.16E-04
1145	1.616	5.87E-04
1150	1.615	8.82E-04
1155	1.615	1.38E-03
1160	1.615	1.81E-03
1165	1.614	2.10E-03
1170	1.613	2.65E-03
1175	1.612	3.18E-03
1180	1.612	3.36E-03
1185	1.611	3.75E-03
1190	1.610	3.97E-03
1195	1.609	4.12E-03
1200	1.608	4.75E-03
1205	1.607	4.81E-03
1210	1.606	5.18E-03
1215	1.604	5.56E-03
1220	1.603	5.94E-03
1225	1.602	5.98E-03
1230	1.601	5.90E-03
1235	1.601	5.87E-03
1240	1.600	5.98E-03
1245	1.600	5.80E-03
1250	1.600	5.62E-03
1255	1.600	5.78E-03
1260	1.600	5.68E-03
1265	1.600	5.74E-03
1270	1.599	5.94E-03
1275	1.600	5.63E-03
1280	1.600	5.95E-03
1285	1.600	5.96E-03
1290	1.601	5.93E-03
1295	1.601	5.88E-03
1300	1.602	5.80E-03
1305	1.602	5.71E-03
1310	1.603	5.63E-03
1315	1.603	5.54E-03
1320	1.603	5.49E-03
1325	1.604	5.46E-03
1330	1.604	5.44E-03
1335	1.604	5.43E-03
1340	1.604	5.44E-03
1345	1.605	5.46E-03
1350	1.605	5.47E-03
1355	1.605	5.44E-03
1360	1.605	5.39E-03
1365	1.606	5.33E-03
1370	1.606	5.30E-03
1375	1.606	5.30E-03
1380	1.606	5.35E-03
1385	1.606	5.41E-03
1390	1.606	5.46E-03
1395	1.606	5.51E-03
1400	1.606	5.53E-03
1405	1.606	5.54E-03
1410	1.606	5.52E-03
1415	1.606	5.44E-03
1420	1.607	5.32E-03
1425	1.607	5.17E-03
1430	1.607	5.03E-03
1435	1.607	4.91E-03
